Hybridization REF	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05
cg04627663	0.400909926863298	NA	NA	0
cg04628008	0.0212052575386483	ZBTB16	11	113931000
cg04629204	0.114792232256374	EXTL1	1	26348325
cg04629269	0.00697499650765817	NA	NA	0
cg04631202	0.174923172056535	MAN1C1	1	25942460
cg04632671	0.0141533382638459	PPARG	3	12329826
cg04632683	NA	PRPF31;TFPT	19	54620122
cg04633384	0.0201069008301148	C18orf1	18	13218816
cg04633513	0.187587622850667	AVPR1B	1	206224027
cg04636194	0.713919946904462	PAGE4	X	49594154
cg04636557	0.829544890541728	C1orf124;EXOC8	1	231472424
cg04637372	0.799206901764811	VWA5B1	1	20617456
cg04640886	0.0573598947744093	MIR7-3;C19orf30	19	4769592
cg04640913	0.0747491298070036	CDH22	20	44880515
cg04644624	0.127025337172024	TBC1D10A	22	30722331
cg04645049	0.0324694505849252	ARL6IP5	3	69133926
cg04645174	0.272074694563623	OR7A17	19	14993513
cg04645342	0.247595024594064	NEGR1	1	72748124
cg04645843	0.448518627630646	NA	NA	0
cg04648087	0.0737955618557218	TSC1	9	135819397
cg04648440	0.0978638021121955	BRD3	9	136932424
cg04650786	0.0153509559440047	OSTM1	6	108395545
cg04653021	0.0626826370962213	DIRC2	3	122514541
cg04653308	0.277767020008784	CRAT;PPP2R4	9	131872018
cg04655481	0.838504591309311	GPR21;RABGAP1	9	125796809
cg04658354	0.02001443249964	NBR2;BRCA1	17	41277444
cg04659622	0.136358253225712	PNPLA4	X	7895031
cg04660234	0.225167622867249	DCAF10	9	37800484
cg04660410	0.0106898558253686	VILL	3	38036034
cg04660617	0.0157761393473937	NA	NA	0
cg04660698	0.0498226442923216	C16orf53	16	29828145
cg04662451	0.0186261268014482	RAD51	15	40987790
cg04662594	0.296630320279107	EPB49	8	21917015
cg04663194	0.755725054842781	ACTN3	11	66315239
cg04663487	0.0816127452464864	TFEC	7	115670804
cg04667458	NA	C1orf128	1	24105319
cg04668164	0.0396667027906711	SMAP2	1	40840012
cg04672450	0.0286681690146483	SAMD11	1	860185
cg04675937	0.802356166580053	NA	NA	0
cg04676561	0.0212541058966552	HIST1H1B	6	27835191
cg04677163	0.0907165537681552	CAV1	7	116165941
cg04677227	0.0231460685083516	LOXL4	10	100028320
cg04678793	0.0203338126200007	LY6E;LOC100133669	8	144099566
cg04680304	0.0149483562122002	RRM1	11	4116184
cg04681849	0.157508773615304	PDGFRL	8	17434460
cg04682845	0.0622939173705484	TMEM42	3	44904059
cg04683119	0.0306911639050735	GUF1	4	44679953
cg04683240	0.104813068229761	HLX	1	221052886
cg04684516	0.720156762821223	SNCAIP	5	121647858
cg04686412	0.152031820308287	PSD2	5	139175658
cg04688368	0.0396939519526022	KCNMA1	10	79397346
cg04689061	0.825842746546237	PKIA	8	79427993
cg04690289	0.0768969065422622	ZDHHC3;EXOSC7	3	45017999
cg04691375	0.131007926165857	NA	NA	0
cg04691540	0.0298970130103165	ABL2	1	179198414
cg04691961	0.932941078711086	C3orf57	3	161091175
cg04697119	NA	IGSF8	1	160068221
cg04697562	0.904030921175554	STAG3;GPC2	7	99775862
cg04697849	0.924661275042157		X	44725035
cg04698187	0.015757592764236	LRRN2	1	204654145
cg04700814	NA	HEXIM1	17	43224180
cg04700925	0.00987547192693992	KIAA0922	4	154387160
cg04702045	0.0535983952033443	OPHN1	X	67653598
cg04702490	0.0120076454075275	GALNT2	1	230202430
cg04703844	0.0697051521972652	RPL7;RDH10	8	74207197
cg04705866	0.269369208585173	GZMK	5	54320790
cg04706338	0.839315433309904	VTN	17	26697052
cg04710641	0.947091864776167	RDBP;SKIV2L	6	31928257
cg04710918	0.0185912069838385	NA	NA	0
cg04711050	0.497974533838418	SLC1A1	9	4490757
cg04711324	0.203594948493645	RIT2	18	40695633
cg04712018	0.155889395873001	NA	NA	0
cg04712892	0.954583552558161	NRAP	10	115424103
cg04713352	0.487763473471981	ATP4A	19	36055013
cg04713521	0.0201244190621121	NA	NA	0
cg04715462	0.417562354469754	NA	NA	0
cg04716261	0.175761600036224	ACTRT2	1	2937999
cg04717045	0.212538425953097	CCND1	11	69468789
cg04718306	0.0391792908680111	GADD45A	1	68151105
cg04718342	0.0613386834335361	CLPX	15	65478018
cg04718414	0.0276976971531643	CDC16	13	115000211
cg04719491	0.151664787525234	HAS2;HAS2AS	8	122654045
cg04719766	0.2499885394901	KCNQ1	11	2542580
cg04720330	0.0218337344673923	PHLDA2	11	2949813
cg04720358	0.898397571441173	RCVRN	17	9808263
cg04721098	NA	CACNG3	16	24265703
cg04721883	0.907553619526289	ESX1	X	103499577
cg04722168	0.0313486602384046	PAFAH2	1	26324647
cg04725234	0.0321217244793885	TMEM38B	9	108456639
cg04726200	0.881794354108118	SLC22A18	11	2930485
cg04726446	0.195894726516272	C2orf39	2	26624865
cg04727522	NA	C18orf22	18	77793182
cg04730731	0.0345174170839774	GEMIN5	5	154317555
cg04731091	0.0172268625165247	WDR37	10	1102917
cg04731384	0.425758618336141	DBNDD1	16	90076766
cg04732193	0.74447468851976	HSD11B1	1	209858581
cg04733302	0.0212149826332169	TTC18	10	75118678
cg04733388	0.0222414746414059	ACAD11;UBA5	3	132378753
cg04733989	0.0062530914236599	NAGA	22	42467013
cg04735237	0.753278776645529	TIMM17B;PQBP1	X	48756592
cg04735745	0.00933415263020077	LOC728723;ZBED3	5	76382885
cg04736140	0.0137651995152906	GPR161	1	168105317
cg04737046	NA		7	87109370
cg04737319	0.0153221764844024	DTD1	20	18568568
cg04737405	0.146110002330829	OR12D2	6	29364418
cg04738091	0.0199598840050072	PTEN;KILLIN	10	89622084
cg04739149	0.86320875836102	C3orf26;FILIP1L	3	99833293
cg04739485	0.77850009303261	MLXIP	12	122611783
cg04739570	NA	PODXL2	3	127348611
cg04740359	0.171096407127356	NTF3	12	5603542
cg04741133	0.0234023645040556	LOC153684	5	43042726
cg04741636	0.0332039683134409	PARP9;DTX3L	3	122283583
cg04741821	0.0204879537160043	TMX4	20	8000564
cg04743063	0.129929465192237	RTCD1	1	100731534
cg04743650	0.223387982192416	VCAM1	1	101185070
cg04743872	0.217622507966625	PID1	2	230135577
cg04744379	NA	KLK15	19	51336102
cg04745698	0.013776617556324	UPF2	10	12084977
cg04745805	0.0259247295795415	STAT5B	17	40427474
cg04747322	0.166151293911375	SNCAIP	5	121647308
cg04747510	0.0310647798955611	MICA	6	31370923
cg04747619	0.0947240270115979	DEFA5	8	6914838
cg04747863	0.0216310935978317	PRPSAP2	17	18761731
cg04748010	0.569333843967881	POU6F2	7	39046213
cg04748704	0.0479811522077362	CHRM2	7	136553243
cg04749104	0.0203659097359311	STEAP3	2	119981169
cg04749372	0.371102464803387	INMT	7	30791871
cg04752565	NA	SMAGP	12	51664655
cg04754011	0.109200754543668	GPR44	11	60623144
cg04755031	0.143768833328875	PNPLA5	22	44287841
cg04755662	0.347234669997118	AR	X	66763359
cg04755933	0.0244855296567918	NA	NA	0
cg04756629	0.227735030684639	NA	NA	0
cg04757093	0.592590934046346	RUNX3	1	25229192
cg04757243	NA	C3orf36	3	133648823
cg04757428	0.0214525266147981	STMN3	20	62284615
cg04759439	0.510260671678941	ERC2	3	56502612
cg04759756	0.930130084032107	SLA2	20	35273933
cg04761824	0.305507423053445	DEC1	9	117905075
cg04762213	0.036655019178418	BAT2	6	31587888
cg04762346	0.00906699101368957	S1PR2	19	10341584
cg04763192	0.0109001386232431	C1orf88	1	111889241
cg04764624	NA	RAB11FIP4	17	29718129
cg04765277	0.120670761285484	FLJ45983	10	8094679
cg04765422	0.0239650150884907	RAD18	3	9004773
cg04765675	0.013846985107677	CXorf15	X	16804334
cg04765929	0.0118346093360993	TNFAIP8L1	19	4639662
cg04770504	0.128365044827174	DFNA5	7	24797363
cg04774694	0.469961502168302	NA	NA	0
cg04775502	0.0549107327717542	C6orf114;GFOD1	6	13486339
cg04779191	0.023624918969774	CHTF8;CIRH1A	16	69166964
cg04780126	0.0174818710218127	POLA2	11	65029484
cg04780454	0.395528938052001	SERPINF2	17	1647819
cg04780629	0.0261491130002888	RNF43	17	56494964
cg04783231	0.252600885827488	ZFP28	19	57050834
cg04784315	0.868819157128217	GPR21;RABGAP1	9	125797284
cg04784672	0.161988760404859	LRFN5	14	42077674
cg04785227	0.0244099516377366	CHRNA7	15	32321637
cg04785461	0.0328316920713788	DCLRE1C	10	14996236
cg04786857	0.0839213489438229	SPDYA	2	29033897
cg04788442	0.118488702686154	NA	NA	0
cg04790129	0.57979620981349	ITGB2	21	46340810
cg04790829	0.0157125875700988	TSKU	11	76494705
cg04790874	0.867485039203642	CD79A	19	42381950
cg04790936	0.00758522799073008	SH3BP1	22	38035753
cg04794268	0.0844929118051057	KIFC2;CYHR1	8	145690383
cg04794505	0.0408848202502327	PBX3	9	128508709
cg04794887	0.0718257642717627	LETM1	4	1858231
cg04794901	0.0164554304804768	TCP1	6	160209903
cg04796162	0.655150960122265	IGFBP3	7	45961102
cg04797323	0.878215689534241	SOCS2	12	93966978
cg04797496	0.32212612641554	PCDH12	5	141339086
cg04798095	0.0109373378280124	NA	NA	0
cg04798158	0.020220364764975	FCF1;KIAA0317	14	75179846
cg04798796	0.0887115688627453	GLUD1;FAM35A	10	88855483
cg04799664	0.735303240328072	NLRC5	16	57053850
cg04801003	0.0474044659743849	ANTXR1	2	69240754
cg04802221	0.91009107266309	EXOC3L	16	67223955
cg04802801	0.0386761829847781	PPP1R11	6	30034711
cg04803153	0.0711796440390731	ZNF790	19	37329859
cg04805109	NA	CSPG5	3	47619964
cg04806409	0.121280324901244	TFF3	21	43735505
cg04807655	0.0301081240804514	NA	NA	0
cg04808672	0.0200338325728437	SMURF2	17	62658750
cg04809136	0.0264230775033242	SF3B14	2	24300158
cg04809787	0.0391660558340334	CHRNB1	17	7348339
cg04810997	NA	TAS2R60	7	143140674
cg04811526	0.0331527304178278	TIMM44	19	8009138
cg04815626	0.0234348774738705	MSRA	8	9912509
cg04816348	NA	CLEC4G	19	7796382
cg04818845	0.16413246851226	PLEKHG5	1	6580167
cg04819539	0.899048607075847	FAM119B	12	58167550
cg04820387	0.0576768513450838	PCMTD2	20	62887534
cg04824341	0.0277100994974054	CHCHD8;PAAF1	11	73587915
cg04824716	0.231923169261988	CCHCR1;TCF19	6	31125475
cg04825431	0.923394567510819	ZNF239	10	44063899
cg04826422	0.0497274714614275	KLRAQ1	2	48667825
cg04826883	0.0220496291259225	CA12	15	63673893
cg04828792	0.456814138037316	MX2	21	42733433
cg04828892	0.0119685603563394	PPM1J	1	113258366
cg04833050	0.19367174855471	LHFPL2	5	77806051
cg04833152	0.0252035116797292	PURG;WRN	8	30891510
cg04833845	0.379354336660784	KCNN4	19	44286076
cg04834572	0.844097937749865	DUSP13	10	76868766
cg04835638	0.944345326782397	FHIT	3	60363505
cg04836038	0.114519791467953	DOCK9	13	99739382
cg04836428	0.0338655234675514	DTNA	18	32073245
cg04836786	0.0451411060655205	HLTF	3	148804272
cg04837071	0.131798710525788	EXD3;NOXA1	9	140318649
cg04837322	0.0267174803500179	ROD1	9	115096481
cg04837898	0.302607533859936	SACM1L	3	45731254
cg04837997	0.305867098887673	NA	NA	0
cg04838107	0.0474878881170638	ARF6	14	50359190
cg04845063	0.399623873293034	NA	NA	0
cg04845144	0.0123308743369079	RTN2	19	45999799
cg04845579	0.213044443419228	SULF1	8	70378673
cg04845628	0.501191928062034	NA	NA	0
cg04848046	0.971589312621594	FNDC3B	3	171830149
cg04848452	0.0197494109625705	EIF1B	3	40350801
cg04849025	0.0163993041785652	YIPF2;C19orf52	19	11038957
cg04853151	0.158412026687803	C1orf83;TMEM59	1	54519244
cg04853383	0.00677684172787604	C12orf49;RNFT2	12	117176053
cg04853958	0.0169173351050261	NAP1L4	11	3013544
cg04856043	0.016180771424072	HS1BP3	2	20851304
cg04856203	0.0182706278903515	DMXL1	5	118407258
cg04856685	0.0194180674241324	MAP4	3	48130799
cg04856689	0.0362887335002723	CRHR1	17	43862032
cg04856858	0.709063641082957	AGAP1	2	236402015
cg04861271	NA	PABPN1	14	23789531
cg04862249	0.0968596310879766	ZFP3	17	4982244
cg04863713	0.0401409467388113	ADAMTSL4	1	150521201
cg04865575	0.0486892766575547	YME1L1;MASTL	10	27443031
cg04868764	0.0246467591742642	SPINT1	15	41137019
cg04870470	0.357751034833152	EXTL2	1	101359714
cg04871004	0.00738239082883783	NA	NA	0
cg04872051	0.519951463540622	CHST7	X	46433447
cg04872689	0.28637888028071	PLEK	2	68592375
cg04875162	0.508836066426234	PABPC5	X	90689826
cg04875709	0.00678831312969947	CDKN1B	12	12870463
cg04876451	0.0107008588201031	PET112L	4	152682126
cg04878152	0.343207171537301	AGTR1	3	148415960
cg04878727	NA	ZNF323;ZKSCAN3	6	28317483
cg04878842	0.0859012061391763	ERCC2	19	45874111
cg04879235	0.896246700988707	PPY	17	42018862
cg04879696	0.0134307154729637	SPG7	16	89574810
cg04880063	0.443912425207468	SFXN3;PDZD7	10	102790718
cg04880762	0.0109857925371948	VAMP1	12	6580124
cg04881903	0.23128874076013	CAPG	2	85637116
cg04882759	0.525723894846907	MYOCD	17	12569901
cg04882894	0.0890196290048521	IGSF1	X	130423289
cg04883450	0.243559799250182	DIMT1L	5	61699957
cg04884122	0.0251659432697338	PSMB5	14	23504085
cg04884732	0.0383153128310483	MTERFD2	2	242042016
cg04884908	0.720359543404886	CYP26B1	2	72374840
cg04886198	0.0781020084712589	ALG3;ECE2	3	183967409
cg04887278	0.0305081572674298	PGM3;RWDD2A	6	83903927
cg04891836	0.547381559833116	TNFSF14	19	6670390
cg04893087	0.067013140552473	PPARGC1A	4	23892083
cg04893119	0.101611776258645	PI15	8	75736301
cg04894993	0.016961351924597	KLHDC10	7	129710370
cg04897683	0.671642130905085	NEUROG1	5	134871462
cg04898443	0.0195281971561041	SEPT2;HDLBP	2	242254495
cg04898512	NA	KLF2	19	16434995
cg04898797	0.20365968971816	MAP4K2	11	64570331
cg04900486	0.0222757703331166	RFX5	1	151320117
cg04901273	0.48302993971386	NA	NA	0
cg04902405	0.926197037671601	ZC3H11A	1	203768517
cg04905829	0.0950366311184269	CYP27B1	12	58160911
cg04906538	0.182351678842392	NA	NA	0
cg04907257	0.79106228032608	ADCY2	5	7395318
cg04907664	0.259637973144676	EFNB1	X	68049805
cg04910299	0.015456937727294	MLL	11	118306353
cg04912050	0.0103361283772375	IDUA;SLC26A1	4	980613
cg04912278	0.018528896447488	MRPL4	19	10362688
cg04914105	0.0338900024133065	PTPN9	15	75872043
cg04914305	0.0157902013705048	MRPL34	19	17416447
cg04915182	0.136848191513415	RASGEF1C	5	179635731
cg04915566	0.735625541073733	RUNX1	21	36421472
cg04916200	0.00855053632689537	RIC8B	12	107168633
cg04916311	0.0232126532359262	PQLC3	2	11295222
cg04916911	0.0196885000029307	NTS	12	86268154
cg04916980	NA	PCBD1	10	72650001
cg04920616	0.43708018127548	FOXP3	X	49121288
cg04920951	0.802046779517013	GSTP1	11	67351271
cg04922020	0.0666972817207884	FAM127A	X	134166009
cg04922810	0.48707179107006	CRHR2	7	30721888
cg04922833	0.278948149939482	C10orf41;ZNF503	10	77161525
cg04924696	0.417329145324434	CXorf58;APOO	X	23925746
cg04925864	0.0151952358750195	FAM65A	16	67562517
cg04926244	NA	C12orf67	12	24737251
cg04927982	0.00988417643186401	KDM5C	X	53254653
cg04929736	0.0180476159651812	CLU	8	27472395
cg04929865	0.439056458285843	BGN	X	152760078
cg04936062	0.0200921862949382	THRAP3	1	36690116
cg04936930	0.0617972726813619	PTS	11	112096887
cg04940435	0.0437930522860832	WFDC3;DNTTIP1	20	44420291
cg04940515	0.024030808716836	SNORD45C;RABGGTB	1	76251865
cg04941721	0.412263706407088	EREG	4	75230901
cg04943986	0.032962862125836	NR2F2	15	96873868
cg04944936	0.480452852291231	FAM120C	X	54209594
cg04945541	0.480262146902894	FMNL1	17	43299826
cg04946535	0.0111767888265116	MUS81;CFL1	11	65627070
cg04946916	0.978764057113445	HUS1B;EXOC2	6	656890
cg04947157	0.496693839388564	TMC8;TMC6	17	76128481
cg04947578	0.0174560859041049	C19orf10	19	4669928
cg04947838	0.0329546734995538	ARFGEF1	8	68256476
cg04949741	0.0614640578695458	EFEMP2	11	65640486
cg04950711	0.723902847746763	MAGEA10	X	151306718
cg04950789	0.0131775955389728	E2F5	8	86090224
cg04951204	0.0277487976214922	PPP1R9A	7	94537584
cg04953015	NA	CHRNA2	8	27338236
cg04956382	0.0995777295736091	MYOT	5	137203640
cg04956511	0.131081773142265	PTPN6	12	7056008
cg04956790	0.121183745751451	CAND1	12	67663226
cg04958389	0.419740641191087	NA	NA	0
cg04958703	0.0441426239902877	SLC25A11;RNF167	17	4844722
cg04959788	0.0109991334344748	NA	NA	0
cg04959837	0.0236219278990636	PLSCR4	3	145968389
cg04960271	0.0110438674458884	PARP1	1	226595576
cg04960652	0.0206083412089942	BNIP1	5	172571539
cg04960951	0.0160072656835252	SUV420H2	19	55851040
cg04961553	0.0136360983670178	OCIAD2	4	48908469
cg04962134	0.15102826729974	SPRYD5	11	55653310
cg04963951	0.639062796478436	NA	NA	0
cg04964702	0.0901296661154008	CBL	11	119076556
cg04967538	0.235663418406113	CXorf42	X	119379188
cg04968426	0.94341103094556	PPP1R14D	15	41120711
cg04968473	0.466755923724967	CYP1A2	15	75040734
cg04969808	0.240137018556236	WNT7A	3	13922158
cg04969878	0.0867098644165695	TMEM19	12	72079240
cg04970117	0.523107441882527	SLC6A20	3	45838037
cg04970352	0.841258161526209	ALX4	11	44327399
cg04970994	0.970506328509024	BCS1L	2	219525843
cg04972545	NA	RFX3	9	3526297
cg04972979	0.0253829269051984	C20orf54	20	749148
cg04975920	0.137332088910653	TSPAN1	1	46646224
cg04979725	0.0109529743625806	UNKL	16	1464225
cg04979933	0.574772797777824	INSL5	1	67266801
cg04981414	0.0320006293594959	POMT1	9	134378512
cg04981492	0.688297669174943	SYDE1	19	15218713
cg04982748	0.034449936616513	HELB	12	66696283
cg04983977	0.839614444218845	GPR25	1	200842145
cg04984200	0.0122644074698158	HCCA2;CTSD	11	1784980
cg04984513	NA	BRI3BP	12	125477549
cg04985144	0.577500131176017	SPTBN2	11	66488638
cg04985146	0.0413986634765202	MRPL12	17	79670585
cg04987894	0.673372118488952	NA	NA	0
cg04988423	0.641052113483254	ALX4	11	44331577
cg04988978	0.212552216352241	MPO	17	56359578
cg04991214	0.233056742577626	PFDN2;NIT1	1	161089118
cg04991337	0.0253361673512298	MCCC1	3	182817223
cg04992673	0.262447075440859	HEPACAM2	7	92848714
cg04993257	0.0882371201084757	PLAC2	19	5568163
cg04994456	0.319444140668176	RNF186	1	20141662
cg04995095	NA	CD300E	17	72619556
cg04995717	0.32125148333627	TEK	9	27109293
cg04996020	0.560599019763521	SLC26A3	7	107443898
cg04997967	0.809154224864099	NA	NA	0
cg04998282	0.0242780380406777	NOL11	17	65713980
cg04999036	0.0158304806369901	TMEM87A;GANC	15	42566375
cg04999691	0.69137457676988	C7orf29;LRRC61	7	150027050
cg05000446	0.272803169488708	C9orf131	9	35042395
cg05001145	0.019588575613232	ELL2	5	95297731
cg05004940	0.0235609218217066	C20orf195	20	62185074
cg05008406	0.00755910740871656	B4GALT4	3	118959563
cg05009249	0.0281867135641435	NA	NA	0
cg05010058	0.0275344324189361	CEP68	2	65284262
cg05010623	0.323033157814229	ACVR1C	2	158485762
cg05010967	0.0253521114391695	SPATS1	6	44310640
cg05011018	0.85220634766118	NA	NA	0
cg05011232	0.0307001779381139	ETV4	17	41622925
cg05012785	0.15528716548014	ZRSR2	X	15808900
cg05013695	0.0059438243272319	FRAT1	10	99079798
cg05016508	0.986146680189934	FLRT1;MACROD1	11	63871570
cg05016953	0.0127952628495429	SLC6A4	17	28562813
cg05018361	0.0292210173999984	NSUN6	10	18940650
cg05019001	0.300358028580602	AR	X	66766334
cg05019152	0.0133175858969347	FAM82A2	15	41047360
cg05019661	0.0987885980008702	AP3M1;ADK	10	75910806
cg05020203	0.718007187168831		2	242968829
cg05022306	0.0153429326586473	HOXC8	12	54403254
cg05023116	0.313323236826776	NLRP5	19	56510892
cg05023540	0.393376144562659	NA	NA	0
cg05023691	0.205530210615171	RGS13	1	192605253
cg05024638	NA	POLG	15	89877539
cg05026033	0.0564255530139486	ELP3	8	27950972
cg05026186	0.645764620211786	ABLIM3	5	148520876
cg05027081	0.0283712660378901	CDC7	1	91966616
cg05028306	0.135675288962784	LAP3	4	17578663
cg05028467	0.239115940102828	SNCB;EIF4E1B	5	176057097
cg05029288	0.00842300072205082	UGDH	4	39529354
cg05032550	0.00725394217573269	C14orf2	14	104387812
cg05032943	NA	SFRS4	1	29508776
cg05037688	NA	EGFL7	9	139556554
cg05038053	0.0460801332154359	NR1H3;ACP2	11	47270240
cg05038121	0.127634722668064	FAH	15	80444758
cg05038209	NA	MAP1LC3B;FBXO31	16	87426147
cg05038977	0.0840686892708777	EIF4A1	17	7476167
cg05039054	0.0664233851045369	DMD	X	33357782
cg05040360	0.584286431750717	MS4A6E	11	60102449
cg05040429	0.0174325228001374	SAMD12	8	119633844
cg05040447	0.00808382402773653	UQCRQ	5	132202635
cg05044994	0.709558521227261	LPP;FLJ42393	3	187896605
cg05045383	0.0167844581385167	RAE1	20	55926193
cg05045528	NA	GPR107	9	132815702
cg05045781	0.0216247819213508	FHL3	1	38471474
cg05046097	0.362940660955349	MMRN2;SNCG	10	88717926
cg05047411	0.52972539537137	MAGEA8	X	149009895
cg05050341	0.863152071604294	ENG	9	130617534
cg05051316	0.00695354584815235	TMED1	19	10946973
cg05052633	0.460678231259422	ADAP2	17	29249485
cg05055150	0.777723762617652	MAG	19	35783292
cg05055720	0.0291805168865377	TCTA;RHOA	3	49449599
cg05056120	0.529456755989052	EBF1	5	158527702
cg05057057	0.0429525052016619	DDX56	7	44613977
cg05058973	0.141558221851291	GHRHR	7	31002599
cg05059825	0.0225631278987871	HNRNPUL2;TTC9C	11	62495950
cg05060602	0.0295909578205283	DCTD	4	183838922
cg05060662	0.232746634450944	HIST4H4	12	14923882
cg05062178	0.0224459829841457	ITGB5	3	124605247
cg05063104	0.0950836221023941	SLC5A8	12	101603329
cg05064181	0.94841581814937	ABLIM1	10	116445398
cg05064352	0.0466570081101455	PHF21B	22	45406545
cg05064673	NA	PTPRU	1	29562604
cg05065037	0.0322042625234375	ZCCHC6	9	88969928
cg05065690	0.0420604937181346	DDX23	12	49246007
cg05067286	0.258766637245798	TMEM45B	11	129686365
cg05067973	NA	TRIB3	20	360745
cg05069385	0.013739492118821	FKBPL	6	32098247
cg05070690	0.990912416049799	MOV10L1	22	50528752
cg05071677	0.546291287303815	OR2V2	5	180581950
cg05072008	0.085617369427419	FIGNL1	7	50518647
cg05072951	0.0129824015076901	CAPN1	11	64949398
cg05073035	0.535091138235153	ZIC1	3	147127193
cg05073845	0.00975269986705123	FOXO1	13	41240516
cg05076631	0.182137121855096	PGF	14	75422152
cg05078019	0.670153687804518	PDE6B	4	619392
cg05079045	NA	APBB1	11	6440803
cg05079794	0.027325338834109	IMPDH1	7	128050616
cg05086873	0.00987317980935279	RIC8A	11	208948
cg05086993	0.0362864112301573	TAS1R1;NOL9	1	6614664
cg05087948	NA	CTSF	11	66336197
cg05088386	NA	ELF2	4	140060774
cg05088512	0.0551618979676716	DKKL1;TEAD2	19	49866817
